version,run,generation,value
mutation_tournament_selection,4,16,106810
mutation_tournament_selection,4,17,106339
mutation_tournament_selection,4,18,105585
mutation_tournament_selection,4,19,104765
mutation_tournament_selection,4,20,103046
mutation_tournament_selection,4,21,102289
mutation_tournament_selection,4,22,102289
mutation_tournament_selection,4,23,101207
mutation_tournament_selection,4,24,100319
mutation_tournament_selection,4,25,98170
mutation_tournament_selection,4,26,98170
mutation_tournament_selection,4,27,98170
mutation_tournament_selection,4,28,97233
mutation_tournament_selection,4,29,97233
mutation_tournament_selection,4,30,97233
mutation_tournament_selection,4,31,96517
mutation_tournament_selection,4,32,95820
mutation_tournament_selection,4,33,95565
mutation_tournament_selection,4,34,95565
mutation_tournament_selection,4,35,95422
mutation_tournament_selection,4,36,94703
mutation_tournament_selection,4,37,94443
mutation_tournament_selection,4,38,94157
mutation_tournament_selection,4,39,93896
mutation_tournament_selection,4,40,93892
mutation_tournament_selection,4,41,93807
mutation_tournament_selection,4,42,93228
mutation_tournament_selection,4,43,93010
mutation_tournament_selection,4,44,92904
mutation_tournament_selection,4,45,92114
mutation_tournament_selection,4,46,91902
mutation_tournament_selection,4,47,91902
mutation_tournament_selection,4,48,91343
mutation_tournament_selection,4,49,91343
mutation_tournament_selection,4,50,91209
mutation_tournament_selection,4,51,90767
mutation_tournament_selection,4,52,90632
mutation_tournament_selection,4,53,90058
mutation_tournament_selection,4,54,89675
mutation_tournament_selection,4,55,89675
mutation_tournament_selection,4,56,89675
mutation_tournament_selection,4,57,88654
mutation_tournament_selection,4,58,88359
mutation_tournament_selection,4,59,88359
mutation_tournament_selection,4,60,88113
mutation_tournament_selection,4,61,87768
mutation_tournament_selection,4,62,87590
mutation_tournament_selection,4,63,87497
mutation_tournament_selection,4,64,87168
mutation_tournament_selection,4,65,86849
mutation_tournament_selection,4,66,86427
mutation_tournament_selection,4,67,86321
mutation_tournament_selection,4,68,86294
mutation_tournament_selection,4,69,85989
mutation_tournament_selection,4,70,85552
mutation_tournament_selection,4,71,85412
mutation_tournament_selection,4,72,85146
mutation_tournament_selection,4,73,85091
mutation_tournament_selection,4,74,84674
mutation_tournament_selection,4,75,84674
mutation_tournament_selection,4,76,83463
mutation_tournament_selection,4,77,83354
mutation_tournament_selection,4,78,83340
mutation_tournament_selection,4,79,83223
mutation_tournament_selection,4,80,82540
mutation_tournament_selection,4,81,82433
mutation_tournament_selection,4,82,81524
mutation_tournament_selection,4,83,81524
mutation_tournament_selection,4,84,81482
mutation_tournament_selection,4,85,80951
mutation_tournament_selection,4,86,80630
mutation_tournament_selection,4,87,80468
mutation_tournament_selection,4,88,80468
mutation_tournament_selection,4,89,80131
mutation_tournament_selection,4,90,79810
mutation_tournament_selection,4,91,79810
mutation_tournament_selection,4,92,79810
mutation_tournament_selection,4,93,79810
mutation_tournament_selection,4,94,79669
mutation_tournament_selection,4,95,79669
mutation_tournament_selection,4,96,79313
mutation_tournament_selection,4,97,79227
mutation_tournament_selection,4,98,79227
mutation_tournament_selection,4,99,79227
mutation_tournament_selection,4,100,79227
mutation_tournament_selection,5,1,117099
mutation_tournament_selection,5,2,115245
mutation_tournament_selection,5,3,115245
mutation_tournament_selection,5,4,113388
mutation_tournament_selection,5,5,112986
mutation_tournament_selection,5,6,111623
mutation_tournament_selection,5,7,109845
mutation_tournament_selection,5,8,109186
mutation_tournament_selection,5,9,108075
mutation_tournament_selection,5,10,108075
mutation_tournament_selection,5,11,107712
mutation_tournament_selection,5,12,105548
mutation_tournament_selection,5,13,104329
mutation_tournament_selection,5,14,104072
mutation_tournament_selection,5,15,103963
mutation_tournament_selection,5,16,103336
mutation_tournament_selection,5,17,103034
mutation_tournament_selection,5,18,102636
mutation_tournament_selection,5,19,101927
mutation_tournament_selection,5,20,101692
mutation_tournament_selection,5,21,101129
mutation_tournament_selection,5,22,101129
mutation_tournament_selection,5,23,100107
mutation_tournament_selection,5,24,99668
mutation_tournament_selection,5,25,99056
mutation_tournament_selection,5,26,98765
mutation_tournament_selection,5,27,98570
mutation_tournament_selection,5,28,97968
mutation_tournament_selection,5,29,97293
mutation_tournament_selection,5,30,97044
mutation_tournament_selection,5,31,96321
mutation_tournament_selection,5,32,96048
mutation_tournament_selection,5,33,95781
mutation_tournament_selection,5,34,94992
mutation_tournament_selection,5,35,94992
mutation_tournament_selection,5,36,94029
mutation_tournament_selection,5,37,94029
mutation_tournament_selection,5,38,93277
mutation_tournament_selection,5,39,93229
mutation_tournament_selection,5,40,92904
mutation_tournament_selection,5,41,92343
mutation_tournament_selection,5,42,92343
mutation_tournament_selection,5,43,91892
mutation_tournament_selection,5,44,91450
mutation_tournament_selection,5,45,90797
mutation_tournament_selection,5,46,90364
mutation_tournament_selection,5,47,90254
mutation_tournament_selection,5,48,90254
mutation_tournament_selection,5,49,89581
mutation_tournament_selection,5,50,89564
mutation_tournament_selection,5,51,89432
mutation_tournament_selection,5,52,88318
mutation_tournament_selection,5,53,87075
mutation_tournament_selection,5,54,86902
mutation_tournament_selection,5,55,86902
mutation_tournament_selection,5,56,85971
mutation_tournament_selection,5,57,85971
mutation_tournament_selection,5,58,85971
mutation_tournament_selection,5,59,85659
mutation_tournament_selection,5,60,85633
mutation_tournament_selection,5,61,85320
mutation_tournament_selection,5,62,85307
mutation_tournament_selection,5,63,85283
mutation_tournament_selection,5,64,85283
mutation_tournament_selection,5,65,84970
mutation_tournament_selection,5,66,84970
mutation_tournament_selection,5,67,84910
mutation_tournament_selection,5,68,84607
mutation_tournament_selection,5,69,84499
mutation_tournament_selection,5,70,84499
mutation_tournament_selection,5,71,84272
mutation_tournament_selection,5,72,83747
mutation_tournament_selection,5,73,83612
mutation_tournament_selection,5,74,83560
mutation_tournament_selection,5,75,83125
mutation_tournament_selection,5,76,83051
mutation_tournament_selection,5,77,82905
mutation_tournament_selection,5,78,82136
mutation_tournament_selection,5,79,82086
mutation_tournament_selection,5,80,81615
mutation_tournament_selection,5,81,81615
