version,run,generation,value
crossover_prob__0_95,5,91,96246
crossover_prob__0_95,5,92,96246
crossover_prob__0_95,5,93,96246
crossover_prob__0_95,5,94,96246
crossover_prob__0_95,5,95,96246
crossover_prob__0_95,5,96,96246
crossover_prob__0_95,5,97,96246
crossover_prob__0_95,5,98,96246
crossover_prob__0_95,5,99,96246
crossover_prob__0_95,5,100,96246
crossover_prob__0_95,6,1,120935
crossover_prob__0_95,6,2,120935
crossover_prob__0_95,6,3,119637
crossover_prob__0_95,6,4,119637
crossover_prob__0_95,6,5,119637
crossover_prob__0_95,6,6,119637
crossover_prob__0_95,6,7,119637
crossover_prob__0_95,6,8,119637
crossover_prob__0_95,6,9,118894
crossover_prob__0_95,6,10,118394
crossover_prob__0_95,6,11,115503
crossover_prob__0_95,6,12,114054
crossover_prob__0_95,6,13,113532
crossover_prob__0_95,6,14,111506
crossover_prob__0_95,6,15,109695
crossover_prob__0_95,6,16,109695
crossover_prob__0_95,6,17,108863
crossover_prob__0_95,6,18,108598
crossover_prob__0_95,6,19,108210
crossover_prob__0_95,6,20,107682
crossover_prob__0_95,6,21,107191
crossover_prob__0_95,6,22,107071
crossover_prob__0_95,6,23,106426
crossover_prob__0_95,6,24,106426
crossover_prob__0_95,6,25,106405
crossover_prob__0_95,6,26,106247
crossover_prob__0_95,6,27,106129
crossover_prob__0_95,6,28,105820
crossover_prob__0_95,6,29,105622
crossover_prob__0_95,6,30,105622
crossover_prob__0_95,6,31,105361
crossover_prob__0_95,6,32,105361
crossover_prob__0_95,6,33,105361
crossover_prob__0_95,6,34,105243
crossover_prob__0_95,6,35,104918
crossover_prob__0_95,6,36,104918
crossover_prob__0_95,6,37,104918
crossover_prob__0_95,6,38,104391
crossover_prob__0_95,6,39,104183
crossover_prob__0_95,6,40,104011
crossover_prob__0_95,6,41,103994
crossover_prob__0_95,6,42,103849
crossover_prob__0_95,6,43,103491
crossover_prob__0_95,6,44,103491
crossover_prob__0_95,6,45,103288
crossover_prob__0_95,6,46,103288
crossover_prob__0_95,6,47,103125
crossover_prob__0_95,6,48,102701
crossover_prob__0_95,6,49,102701
crossover_prob__0_95,6,50,102253
crossover_prob__0_95,6,51,102189
crossover_prob__0_95,6,52,101688
crossover_prob__0_95,6,53,101367
crossover_prob__0_95,6,54,101294
crossover_prob__0_95,6,55,100887
crossover_prob__0_95,6,56,100849
crossover_prob__0_95,6,57,100543
crossover_prob__0_95,6,58,100493
crossover_prob__0_95,6,59,100315
crossover_prob__0_95,6,60,100170
crossover_prob__0_95,6,61,99389
crossover_prob__0_95,6,62,99091
crossover_prob__0_95,6,63,99072
crossover_prob__0_95,6,64,97471
crossover_prob__0_95,6,65,97471
crossover_prob__0_95,6,66,97251
crossover_prob__0_95,6,67,96905
crossover_prob__0_95,6,68,96812
