version,run,generation,value
mutation_structure_with_mutation_structure,4,100,99486
mutation_structure_with_mutation_structure,5,1,119771
mutation_structure_with_mutation_structure,5,2,119771
mutation_structure_with_mutation_structure,5,3,119771
mutation_structure_with_mutation_structure,5,4,119425
mutation_structure_with_mutation_structure,5,5,118781
mutation_structure_with_mutation_structure,5,6,118364
mutation_structure_with_mutation_structure,5,7,115145
mutation_structure_with_mutation_structure,5,8,115145
mutation_structure_with_mutation_structure,5,9,115145
mutation_structure_with_mutation_structure,5,10,115145
mutation_structure_with_mutation_structure,5,11,114996
mutation_structure_with_mutation_structure,5,12,114996
mutation_structure_with_mutation_structure,5,13,114373
mutation_structure_with_mutation_structure,5,14,113745
mutation_structure_with_mutation_structure,5,15,111300
mutation_structure_with_mutation_structure,5,16,111300
mutation_structure_with_mutation_structure,5,17,110895
mutation_structure_with_mutation_structure,5,18,109935
mutation_structure_with_mutation_structure,5,19,109341
mutation_structure_with_mutation_structure,5,20,109217
mutation_structure_with_mutation_structure,5,21,108300
mutation_structure_with_mutation_structure,5,22,108055
mutation_structure_with_mutation_structure,5,23,106942
mutation_structure_with_mutation_structure,5,24,106244
mutation_structure_with_mutation_structure,5,25,105626
mutation_structure_with_mutation_structure,5,26,104835
mutation_structure_with_mutation_structure,5,27,104356
mutation_structure_with_mutation_structure,5,28,104356
mutation_structure_with_mutation_structure,5,29,104086
mutation_structure_with_mutation_structure,5,30,103410
mutation_structure_with_mutation_structure,5,31,102376
mutation_structure_with_mutation_structure,5,32,102134
mutation_structure_with_mutation_structure,5,33,100977
mutation_structure_with_mutation_structure,5,34,100454
mutation_structure_with_mutation_structure,5,35,99351
mutation_structure_with_mutation_structure,5,36,99351
mutation_structure_with_mutation_structure,5,37,98532
mutation_structure_with_mutation_structure,5,38,98373
mutation_structure_with_mutation_structure,5,39,98138
mutation_structure_with_mutation_structure,5,40,98118
mutation_structure_with_mutation_structure,5,41,98094
mutation_structure_with_mutation_structure,5,42,98094
mutation_structure_with_mutation_structure,5,43,98040
mutation_structure_with_mutation_structure,5,44,98016
mutation_structure_with_mutation_structure,5,45,97988
mutation_structure_with_mutation_structure,5,46,97985
mutation_structure_with_mutation_structure,5,47,97964
mutation_structure_with_mutation_structure,5,48,97961
mutation_structure_with_mutation_structure,5,49,97961
mutation_structure_with_mutation_structure,5,50,97954
mutation_structure_with_mutation_structure,5,51,97954
mutation_structure_with_mutation_structure,5,52,97952
mutation_structure_with_mutation_structure,5,53,97952
mutation_structure_with_mutation_structure,5,54,97295
mutation_structure_with_mutation_structure,5,55,97295
mutation_structure_with_mutation_structure,5,56,97295
mutation_structure_with_mutation_structure,5,57,97027
mutation_structure_with_mutation_structure,5,58,97027
mutation_structure_with_mutation_structure,5,59,97027
mutation_structure_with_mutation_structure,5,60,96933
mutation_structure_with_mutation_structure,5,61,96933
mutation_structure_with_mutation_structure,5,62,96933
mutation_structure_with_mutation_structure,5,63,96905
mutation_structure_with_mutation_structure,5,64,96811
mutation_structure_with_mutation_structure,5,65,96811
mutation_structure_with_mutation_structure,5,66,96811
mutation_structure_with_mutation_structure,5,67,96811
mutation_structure_with_mutation_structure,5,68,96811
mutation_structure_with_mutation_structure,5,69,96811
mutation_structure_with_mutation_structure,5,70,96811
mutation_structure_with_mutation_structure,5,71,96811
mutation_structure_with_mutation_structure,5,72,96811
mutation_structure_with_mutation_structure,5,73,96400
mutation_structure_with_mutation_structure,5,74,96400
mutation_structure_with_mutation_structure,5,75,96400
mutation_structure_with_mutation_structure,5,76,96381
mutation_structure_with_mutation_structure,5,77,96322
mutation_structure_with_mutation_structure,5,78,95753
mutation_structure_with_mutation_structure,5,79,95415
mutation_structure_with_mutation_structure,5,80,94807
mutation_structure_with_mutation_structure,5,81,94788
mutation_structure_with_mutation_structure,5,82,94570
mutation_structure_with_mutation_structure,5,83,94445
mutation_structure_with_mutation_structure,5,84,94445
mutation_structure_with_mutation_structure,5,85,94123
mutation_structure_with_mutation_structure,5,86,94123
mutation_structure_with_mutation_structure,5,87,94123
mutation_structure_with_mutation_structure,5,88,93630
mutation_structure_with_mutation_structure,5,89,93630
mutation_structure_with_mutation_structure,5,90,93533
mutation_structure_with_mutation_structure,5,91,93533
mutation_structure_with_mutation_structure,5,92,93457
mutation_structure_with_mutation_structure,5,93,93457
mutation_structure_with_mutation_structure,5,94,93457
mutation_structure_with_mutation_structure,5,95,93457
mutation_structure_with_mutation_structure,5,96,93457
mutation_structure_with_mutation_structure,5,97,93457
mutation_structure_with_mutation_structure,5,98,93457
mutation_structure_with_mutation_structure,5,99,93211
mutation_structure_with_mutation_structure,5,100,93211
mutation_structure_with_mutation_structure,6,1,121169
mutation_structure_with_mutation_structure,6,2,121169
mutation_structure_with_mutation_structure,6,3,121169
mutation_structure_with_mutation_structure,6,4,121169
mutation_structure_with_mutation_structure,6,5,120200
mutation_structure_with_mutation_structure,6,6,120200
mutation_structure_with_mutation_structure,6,7,120200
mutation_structure_with_mutation_structure,6,8,119772
mutation_structure_with_mutation_structure,6,9,118716
mutation_structure_with_mutation_structure,6,10,118716
mutation_structure_with_mutation_structure,6,11,118716
mutation_structure_with_mutation_structure,6,12,117366
mutation_structure_with_mutation_structure,6,13,117305
mutation_structure_with_mutation_structure,6,14,116288
mutation_structure_with_mutation_structure,6,15,115644
mutation_structure_with_mutation_structure,6,16,114829
mutation_structure_with_mutation_structure,6,17,113702
mutation_structure_with_mutation_structure,6,18,110144
mutation_structure_with_mutation_structure,6,19,109796
mutation_structure_with_mutation_structure,6,20,108491
mutation_structure_with_mutation_structure,6,21,107600
mutation_structure_with_mutation_structure,6,22,106852
mutation_structure_with_mutation_structure,6,23,105989
mutation_structure_with_mutation_structure,6,24,104436
mutation_structure_with_mutation_structure,6,25,104018
mutation_structure_with_mutation_structure,6,26,104018
mutation_structure_with_mutation_structure,6,27,103161
mutation_structure_with_mutation_structure,6,28,102989
mutation_structure_with_mutation_structure,6,29,102635
mutation_structure_with_mutation_structure,6,30,102152
mutation_structure_with_mutation_structure,6,31,101819
mutation_structure_with_mutation_structure,6,32,101803
mutation_structure_with_mutation_structure,6,33,101596
mutation_structure_with_mutation_structure,6,34,101596
mutation_structure_with_mutation_structure,6,35,101264
mutation_structure_with_mutation_structure,6,36,100957
mutation_structure_with_mutation_structure,6,37,100948
mutation_structure_with_mutation_structure,6,38,100898
mutation_structure_with_mutation_structure,6,39,100173
mutation_structure_with_mutation_structure,6,40,100173
mutation_structure_with_mutation_structure,6,41,98977
mutation_structure_with_mutation_structure,6,42,98688
mutation_structure_with_mutation_structure,6,43,98491
mutation_structure_with_mutation_structure,6,44,98491
mutation_structure_with_mutation_structure,6,45,98491
mutation_structure_with_mutation_structure,6,46,98488
mutation_structure_with_mutation_structure,6,47,98488
